K,gamma,exact_log_ratio,perturbative_log_ratio
5,0.28772969093779666,-4.1036199227666295,-3.977534592790774
5,0.31707895572488665,-4.644004077192061,-4.099157691138407
5,0.3494219308264567,-4.867029594213431,-4.211161927853802
5,0.385063983396064,-4.949797932411229,-4.313401745726662
5,0.42434162892450517,-4.977140119928077,-4.405888262928399
5,0.46762570846074836,-4.983857979762494,-4.488796072209469
5,0.5153248899186396,-4.983494228246066,-4.5624567789143
5,0.5678895265270656,-4.981176505846385,-4.627340619631278
5,0.6258159088532511,-4.978706542214077,-4.68402913510966
5,0.689650950544788,-4.976556024572844,-4.733182799361016
5,0.7599973520309762,-4.97465894467059,-4.77550760234869
5,0.837519290936706,-4.972712915027355,-4.811723971156631
5,0.9229486929350941,-4.970243571553215,-4.842540380351518
5,1.0170921422453234,-4.966469689014847,-4.868632864599408
5,1.12083849702134,-4.959759718729487,-4.8906306530211285
5,1.2351672815323365,-4.945617222174594,-4.909107427838344
5,1.3611579343700382,-4.90699410522652,-4.924577295388008
5,1.5,-4.737734465687414,-4.937494400861595
6,0.0001,51.1428888053266,53.26898597252964
6,0.0001102002906587192,49.958598148765525,52.10613161823759
6,0.00012144104061266207,48.773266497372795,50.94384818916773
6,0.00013382837973412683,47.58694902358318,49.78225459165594
6,0.00014747926345086223,46.39973249564109,48.621493610809914
6,0.00016252257698418858,47.52991565509311,47.46173630034352
6,0.00017910035222261646,46.382302706697246,46.30318699508848
6,0.0001973691087201132,45.204515947577896,45.14608894909093
6,0.00021750133148008824,44.0568678049033,43.990730555448444
6,0.00023968709947764182,42.9121282912337,42.83745203454978
6,0.00026413588029581474,41.7706883701607,41.686652380136735
6,0.00029107850781995444,40.63201601404528,40.53879622440703
6,0.0003207693616626528,39.60554504058715,39.39442012538076
6,0.00035348876889636157,38.49841572555771,38.25413760125863
6,0.00038954565076971864,37.40068818907268,37.118642059594706
6,0.0004292804393966292,36.31362130955054,35.988706633133106
6,0.00047306829195611276,35.24330124378499,34.86517989751446
6,0.0005213226327498746,34.18351350347776,33.74897658148062
6,0.0005744990565600491,33.13963570568875,32.64106275894431
6,0.0006330996301607743,32.113839995197324,31.542435674596526
6,0.0006976776325964496,31.109131393992087,30.45409927022704
6,0.0007688427789821585,30.12798394164399,29.37703751106796
6,0.0008472669771469127,29.174563542669432,28.3121885103838
6,0.0009336906714712427,28.25388854918608,27.260422899407686
6,0.0010289298338146565,27.372455465618373,26.22252961056688
6,0.001133883667538029,26.53933980920697,25.199211129976504
6,0.0012495430973586534,25.767664908057718,24.191088496622125
6,0.0013770001251951986,25.07791529809589,23.19871431238154
6,0.001517458140336036,24.50538022264169,22.222590348076153
6,0.0016722432812747068,24.12051320926132,21.263185489795386
6,0.001842816956485632,24.103983783932776,20.320950021311567
6,0.0020307896423553294,25.29437932333923,19.39632350070918
6,0.0022379360885427394,24.246066158887558,18.489735377066634
6,0.0024662120743304703,21.082951685278914,17.601599442332386
6,0.002717772874172606,19.10544722451798,16.73230465343444
6,0.0029949936067820387,17.498209942371723,15.882205387025987
6,0.0033004916598838646,16.085141392341136,15.051613704884922
6,0.003637151402358808,14.798711030747327,14.24079496399256
6,0.004008151417097093,13.606232382148164,13.449966624683924
6,0.004416994511682568,12.489753862413878,12.67929898602917
6,0.004867540790253865,11.438675282921189,11.928916226224011
6,0.005364044098791477,10.446528833502683,11.19889660792344
6,0.005911192187930082,9.509425070573478,10.48927170795367
6,0.00651415097249446,8.62524364481208,9.800025506978859
6,0.007178613305636679,7.793158036941399,9.131094619163225
6,0.007910852728077117,7.013317242234862,8.482370620458138
6,0.0087177826999242,6.286678438071959,7.853704498764548
6,0.009607021874312009,5.615094015703249,7.244912165204257
6,0.010586966029138566,5.001731317638637,6.655779288882368
6,0.011666867336050574,4.451743637632845,6.086063829340116
6,0.012856921715094902,3.9729891882491444,5.535495567726896
6,0.014168365099798567,3.576816118385537,5.003773332658975
6,0.015613579521566553,3.279774843153696,4.490561904518078
6,0.017206210014996618,3.1088232565943343,3.9954911991124487
6,0.018961293447875924,3.116643819956167,3.518159960718746
6,0.020895400492211946,3.4316946957641576,3.0581448961207798
6,0.023026792076721033,4.520839973954729,2.6150143694056425
6,0.0253755917979255,6.825726941921737,2.1883440529192733
6,0.02796397591768401,2.7947416077867047,1.7777308532516187
6,0.03081638274102205,1.201489523200408,1.3828013376789254
6,0.03395974335110968,0.12172294939929884,1.0032118117613829
6,0.037423735879877934,-0.7143590015022099,0.638638912126452
6,0.04124106571497687,-1.4077396042273733,0.28876167394453134
6,0.04544777428865795,-2.0041392776486546,-0.04676197177049968
6,0.050083579364019706,-2.5159374150066967,-0.36831988652445435
6,0.05519225003144003,-2.9277042098009005,-0.676366707252928
6,0.06082201995573401,-3.2051054249352333,-0.9714367975740963
6,0.06702604277572308,-3.318060420774806,-1.2541463493853993
6,0.07386289395588429,-3.2631295809831187,-1.5251838741070118
6,0.08139712382832602,-3.0525239302943064,-1.7852903856542657
6,0.08969986704665296,-2.6721594550408128,-2.035232138298283
6,0.09884951420589624,-2.0111250036918236,-2.2757695407103955
6,0.10893245196962958,-0.5362442770169835,-2.5076258005053864
6,0.12004387869220161,0.8502854651119947,-2.7314581728775
6,0.13228870323680647,-2.459859445685261,-2.9478337157578456
6,0.14578253547561118,-3.953279195957613,-3.157210499711506
6,0.16065277782377413,-4.9144064121626165,-3.3599244931117718
6,0.17703982811310548,-5.455480918097987,-3.556181931143386
6,0.1950984051623391,-5.662036004607597,-3.746056869522665
6,0.2149990095594233,-5.686928329500017,-3.929493744351775
6,0.2369295334478522,-5.642417123751219,-4.106314999191153
6,0.26109703451588046,-5.57706732635155,-4.276234077663178
6,0.28772969093779666,-5.504550153033147,-4.43887419258898
6,0.31707895572488665,-5.422710939512321,-4.593793160156283
6,0.3494219308264567,-5.318978626350972,-4.740514151116688
6,0.385063983396064,-5.165358532929055,-4.878561445404305
6,0.42434162892450517,-4.894437600702595,-5.007499266351665
6,0.46762570846074836,-4.297967085491813,-5.1269707202075026
6,0.5153248899186396,-2.193673349642797,-5.236733078420909
6,0.5678895265270656,-3.5229851727788883,-5.3366854344906125
6,0.6258159088532511,-5.2449971970180975,-5.426885357248147
6,0.689650950544788,-5.7360527000064,-5.507552536637715
6,0.7599973520309762,-5.891321167333956,-5.579059299374089
6,0.837519290936706,-5.9458253893143755,-5.641909795334931
6,0.9229486929350941,-5.966644570015497,-5.696711138595261
6,1.0170921422453234,-5.974836876486325,-5.744140508540849
6,1.12083849702134,-5.977768224619844,-5.784912114763808
6,1.2351672815323365,-5.978247634150936,-5.819747181063413
6,1.3611579343700382,-5.977420439910414,-5.8493490151868155
6,1.5,-5.9757893989254995,-5.874384110054644
7,0.0001,54.66244785751411,62.03289140136211
7,0.0001102002906587192,53.26727265406093,60.67688515590626
7,0.00012144104061266207,48.90584192116607,59.321680357972724
7,0.00013382837973412683,47.50883484520871,57.9674422181718
7,0.00014747926345086223,46.10979244255161,56.61436834871978
7,0.00016252257698418858,44.708791398016245,55.26269437127985
7,0.00017910035222261646,49.61807287755989,53.91270016159341
7,0.0001973691087201132,48.21228666920566,52.56471664923211
7,0.00021750133148008824,46.80511680562764,51.21913300385655
7,0.00023968709947764182,42.22163061449837,49.87640392208555
7,0.00026413588029581474,40.81129405437138,48.53705658071562
7,0.00029107850781995444,39.40099698214955,47.20169664854565
7,0.0003207693616626528,37.991272925137025,45.87101256756182
7,0.00035348876889636157,42.53051529100816,44.545777157654335
7,0.00038954565076971864,41.09655488599937,43.22684551917233
7,0.0004292804393966292,39.67000728783293,41.915148273058456
7,0.00047306829195611276,38.252667819695986,40.611679462724766
7,0.0005213226327498746,36.74093591034333,39.31747899909419
7,0.0005744990565600491,39.66783531236775,38.033610357275364
7,0.0006330996301607743,38.811470041875616,36.7611352313092
7,0.0006976776325964496,38.1716814808599,35.5010878086823
7,0.0007688427789821585,35.483024377769,34.25445193778914
7,0.0008472669771469127,34.469847032769145,33.022144429046556
7,0.0009336906714712427,33.54020467962461,31.805006885785218
7,0.0010289298338146565,32.723413096776056,30.603806885674544
7,0.001133883667538029,31.732537296009085,29.41924738954468
7,0.0012495430973586534,31.149641871027193,28.251981490392524
7,0.0013770001251951986,30.955970063241594,27.102628571523468
7,0.001517458140336036,31.797638785850907,25.971787944971773
7,0.0016722432812747068,30.72760521437759,24.860047075407646
7,0.001842816956485632,27.307270412438925,23.76798321187036
7,0.0020307896423553294,25.106329714275248,22.696159091154858
7,0.0022379360885427394,23.287121647324703,21.645114767808113
7,0.0024662120743304703,21.665337389250183,20.61535817509308
7,0.002717772874172606,20.172905280240897,19.607356660172357
7,0.0029949936067820387,18.776890367969592,18.62153073999421
7,0.0033004916598838646,17.459236187375467,17.65825018794439
7,0.003637151402358808,16.209485830469745,16.71783177560318
7,0.004008151417097093,15.021399421468907,15.800537816846045
7,0.004416994511682568,13.891360966006296,14.906575012525309
7,0.004867540790253865,12.817539756374657,14.036093630803535
7,0.005364044098791477,11.799438748045759,13.189187394079337
7,0.005911192187930082,10.837675856974954,12.36589437748377
7,0.00651415097249446,9.933945198643158,11.566198847569282
7,0.007178613305636679,9.091143049154468,10.790033586701558
7,0.007910852728077117,8.313654423811528,10.03728216148263
7,0.0087177826999242,7.60785533167369,9.307780895350263
7,0.009607021874312009,6.983073812873656,8.601320809973789
7,0.010586966029138566,6.453621929630977,7.917650156038807
7,0.011666867336050574,6.043239197709575,7.256478072842016
7,0.012856921715094902,5.79554953022739,6.617479369254525
7,0.014168365099798567,5.804304586152092,6.000299681045748
7,0.015613579521566553,6.343699348549656,5.40455976909214
7,0.017206210014996618,9.693236272180258,4.829857835657137
7,0.018961293447875924,5.694339045515832,4.275769516407198
7,0.020895400492211946,3.5635400952240133,3.7418463673977964
7,0.023026792076721033,2.1798781488385686,3.2276146904453977
7,0.0253755917979255,1.1181751760300926,2.7325769147334107
7,0.02796397591768401,0.2614218180203096,2.256217211060344
7,0.03081638274102205,-0.44163346480598875,1.7980116667408907
7,0.03395974335110968,-1.0224681136664415,1.357441637401628
7,0.037423735879877934,-1.500547373792081,0.9340074118830586
7,0.04124106571497687,-1.8782944087485447,0.5272385936874553
7,0.04544777428865795,-2.1333582445383144,0.13669788030869423
7,0.050083579364019706,-2.214384081254778,-0.23802383492270351
7,0.05519225003144003,-2.0408489375422008,-0.5973212116404092
7,0.06082201995573401,-1.4685383408174957,-0.9415951407338792
7,0.06702604277572308,0.060475178344788105,-1.271276659016924
7,0.07386289395588429,1.1524683450941922,-1.5868494073236565
7,0.08139712382832602,-1.9063570002884873,-1.8888659846834592
7,0.08969986704665296,-3.3317577021404645,-2.177954647688564
7,0.09884951420589624,-4.34388112947628,-2.4548146629611303
7,0.10893245196962958,-5.089387497128328,-2.720200736864876
7,0.12004387869220161,-5.5452737035349315,-2.9748987686622996
7,0.13228870323680647,-5.7091863204270865,-3.2196962932598887
7,0.14578253547561118,-5.669406686320613,-3.455351254380303
7,0.16065277782377413,-5.519529825000369,-3.6825623021529963
7,0.17703982811310548,-5.296132887038645,-3.901942932865658
7,0.1950984051623391,-4.975556194242429,-4.114000809634152
7,0.2149990095594233,-4.4462916209806025,-4.319122776782285
7,0.2369295334478522,-3.269367794442026,-4.517565545626207
7,0.26109703451588046,-0.5691436749212002,-4.7094518099965
7,0.28772969093779666,-4.824705598569761,-4.894771589940152
7,0.31707895572488665,-6.222797320381037,-5.0733887992343245
7,0.3494219308264567,-6.77480042616526,-5.245053263835066
7,0.385063983396064,-6.920003761018705,-5.4094185570188795
7,0.42434162892450517,-6.928206760935129,-5.5660659445642375
7,0.46762570846074836,-6.901754229976788,-5.7145343601308785
7,0.5153248899186396,-6.869782027398035,-5.854355626044148
7,0.5678895265270656,-6.838011665592084,-5.985093161889046
7,0.6258159088532511,-6.804208479440117,-6.106381365948614
7,0.689650950544788,-6.761140482820959,-6.217962002144583
7,0.7599973520309762,-6.692613706881691,-6.3197136032141765
7,0.837519290936706,-6.554302498048298,-6.41167035050321
7,0.9229486929350941,-6.175617142533223,-6.494028144850314
7,1.0170921422453234,-4.323395324877634,-6.567137408056336
7,1.12083849702134,-5.471820612219162,-6.631484107388161
7,1.2351672815323365,-6.624710647936499,-6.687662083279368
7,1.3611579343700382,-6.84920929287636,-6.736340624170444
7,1.5,-6.914384101456925,-6.778231264487137
8,0.0001,54.80901759870275,70.78823896095943
8,0.0001102002906587192,53.137755454712135,69.2392632932978
8,0.00012144104061266207,55.474947381194,67.69135511223004
8,0.00013382837973412683,50.570455061054005,66.14473193983736
8,0.00014747926345086223,48.98488237957986,64.59965282504464
8,0.00016252257698418858,47.39817296104785,63.05642502950336
8,0.00017910035222261646,45.810511929293014,61.51541124560697
8,0.0001973691087201132,44.19537466660687,59.977037137839815
8,0.00021750133148008824,42.60626034968962,58.441798868380616
8,0.00023968709947764182,46.028984785077284,56.9102701077736
8,0.00026413588029581474,40.827244166501984,55.38310785150771
8,0.00029107850781995444,39.226481615739985,53.86105618658641
8,0.0003207693616626528,37.62283894108657,52.34494701913477
8,0.00035348876889636157,36.02373434581112,50.83569674404163
8,0.00038954565076971864,34.42619904541354,49.3342979830227
8,0.0004292804393966292,35.226216671240735,47.84180590692566
8,0.00047306829195611276,33.620517300907494,46.35931932578512
8,0.0005213226327498746,32.01754315028899,44.887957636265064
8,0.0005744990565600491,30.418705831820105,43.428835713602446
8,0.0006330996301607743,32.4431071927759,41.9830396677747
8,0.0006976776325964496,30.8671785194324,40.55160673952273
8,0.0007688427789821585,29.30110825380494,39.13551223507068
8,0.0008472669771469127,34.23537173402637,37.73566522248602
8,0.0009336906714712427,32.9842019020809,36.352912948334485
8,0.0010289298338146565,31.85151855534822,34.98805204465351
8,0.001133883667538029,30.32457553669778,33.641843151745974
8,0.0012495430973586534,31.477355426175166,32.31502503871375
8,0.0013770001251951986,29.981956182379818,31.008324823403647
8,0.001517458140336036,43.68690768046784,29.72246227864064
8,0.0016722432812747068,34.42933719978895,28.458147979873495
8,0.001842816956485632,33.697014008324444,27.21607661563145
8,0.0020307896423553294,26.96458182757023,25.996917676135382
8,0.0022379360885427394,25.39944553860532,24.801305773295333
8,0.0024662120743304703,23.612687850281574,23.62983218609516
8,0.002717772874172606,22.14973202646503,22.48303827782426
8,0.0029949936067820387,20.694027292968514,21.361410647244696
8,0.0033004916598838646,19.33498557209262,20.265377529908843
8,0.003637151402358808,18.040787149104077,19.19530604856398
8,0.004008151417097093,16.80699421888353,18.151500189423054
8,0.004416994511682568,15.631209136578292,17.134199582271293
8,0.004867540790253865,14.516772937024797,16.143579157320755
8,0.005364044098791477,13.46633311585235,15.179749608233372
8,0.005911192187930082,12.484456468298106,14.242758478417937
8,0.00651415097249446,11.57764630084786,13.332591718334442
8,0.007178613305636679,10.755633527937462,12.449175695975544
8,0.007910852728077117,10.033366193707337,11.592379735766393
8,0.0087177826999242,9.435378730699185,10.762019200655054
8,0.009607021874312009,9.006378852441493,9.957858950731502
8,0.010586966029138566,8.842961551974724,9.179616872393261
8,0.011666867336050574,9.23342296135106,8.426967234055553
8,0.012856921715094902,12.881864533991212,7.699543895608903
8,0.014168365099798567,8.095261344194604,6.996943698854253
8,0.015613579521566553,5.853666783666199,6.318730440688071
8,0.017206210014996618,4.335151967253147,5.664439542368708
8,0.018961293447875924,3.1346825931921884,5.033582985662754
8,0.020895400492211946,2.1369593053589213,4.425653613892429
8,0.023026792076721033,1.2978550722752473,3.8401278481146086
8,0.0253755917979255,0.6014092082767561,3.276466407784678
8,0.02796397591768401,0.04422556505278408,2.7341135923328874
8,0.03081638274102205,-0.3703575267227066,2.2124966437552285
8,0.03395974335110968,-0.626517818536577,1.7110271686738212
8,0.037423735879877934,-0.6734389641576044,1.2291062283257297
8,0.04124106571497687,-0.3650008506110183,0.7661335309745461
8,0.04544777428865795,0.8460086352509251,0.32151955904739715
8,0.050083579364019706,2.3585488766808638,-0.10530199641811677
8,0.05519225003144003,-1.0534703034356454,-0.5148649040943232
8,0.06082201995573401,-2.502004586313717,-0.9076673739393293
8,0.06702604277572308,-3.4944177567233154,-1.2841773876631963
8,0.07386289395588429,-4.26519268438858,-1.6448465524205327
8,0.08139712382832602,-4.856324567374855,-1.990130575853195
8,0.08969986704665296,-5.223772992432771,-2.3205127007223894
8,0.09884951420589624,-5.315313569645383,-2.6365254581302446
8,0.10893245196962958,-5.140074853970617,-2.9387661753930834
8,0.12004387869220161,-4.716148017140547,-3.2279028024964296
8,0.13228870323680647,-3.9118136663223524,-3.5046684944751743
8,0.14578253547561118,-1.6584334256191937,-3.769845489476836
8,0.16065277782377413,-3.0486729674812594,-4.02424060294676
8,0.17703982811310548,-5.381289311701217,-4.2686557225686155
8,0.1950984051623391,-6.650675073090305,-4.503856911608322
8,0.2149990095594233,-7.288041212642284,-4.7305452487853055
8,0.2369295334478522,-7.445209198777157,-4.9493316489591095
8,0.26109703451588046,-7.385271044409954,-5.160716944533627
8,0.28772969093779666,-7.259009206472271,-5.365077709870077
8,0.31707895572488665,-7.10401569988322,-5.562657808150668
8,0.3494219308264567,-6.9037993619889875,-5.753565448239924
8,0.385063983396064,-6.59165235808846,-5.937775595113008
8,0.42434162892450517,-5.955432047607829,-6.11513777367788
8,0.46762570846074836,-3.676639292060962,-6.285389515364322
8,0.5153248899186396,-5.62076800110701,-6.448175790202949
8,0.5678895265270656,-7.3905257585357695,-6.603074627822041
8,0.6258159088532511,-7.861835599102587,-6.749628678178177
8,0.689650950544788,-7.966090838978612,-6.887381684885504
8,0.7599973520309762,-7.980570206095528,-7.015917832553257
8,0.837519290936706,-7.974700158909702,-7.1349008975903105
8,0.9229486929350941,-7.965295468143665,-7.244109387048601
8,1.0170921422453234,-7.955831977156183,-7.343463709044641
8,1.12083849702134,-7.945811348981923,-7.433042080070253
8,1.2351672815323365,-7.932560375037816,-7.513083306204622
8,1.3611579343700382,-7.909398416874492,-7.583976480324863
8,1.5,-7.854598629662004,-7.646239542593889
9,0.0001,62.416643674742076,79.53716759273091
9,0.0001102002906587192,60.66239641837299,77.79540076045103
9,0.00012144104061266207,58.062180592833016,76.05500109442146
9,0.00013382837973412683,56.17566912672393,74.31624363889053
9,0.00014747926345086223,54.119601571574464,72.57945438297338
9,0.00016252257698418858,52.35095011886078,70.84501778484889
9,0.00017910035222261646,50.58260074604942,69.11338458733718
9,0.0001973691087201132,48.814870763336984,67.38507955473224
9,0.00021750133148008824,46.76178176336131,65.66070859462393
9,0.00023968709947764182,44.99128127594959,63.94096454634942
9,0.00026413588029581474,47.83589545666666,62.226630746477284
9,0.00029107850781995444,41.68313346807524,60.51858136626227
9,0.0003207693616626528,39.90557957983948,58.81777751937669
9,0.00035348876889636157,38.04429483996974,57.12525833365527
9,0.00038954565076971864,36.27019833407542,55.44212663121667
9,0.0004292804393966292,34.49936234714575,53.76952958671783
9,0.00047306829195611276,33.663284273121235,52.10863566990728
9,0.0005213226327498746,31.882567893096706,50.4606101511795
9,0.0005744990565600491,30.086472646612904,48.82659218175411
9,0.0006330996301607743,28.316762649605934,47.20767664589206
9,0.0006976776325964496,27.564831543504,45.60490340377883
9,0.0007688427789821585,26.489451862730064,44.019255201918995
9,0.0008472669771469127,24.73180915285438,42.45166370720435
9,0.0009336906714712427,22.984395071324883,40.903021329362495
9,0.0010289298338146565,23.947708770419354,39.374195290095884
9,0.001133883667538029,22.227031091972904,37.86604015991268
9,0.0012495430973586534,20.783223563684942,36.37940586938727
9,0.0013770001251951986,23.195565848912906,34.91513971106074
9,0.001517458140336036,21.62375133782116,33.47408254846477
9,0.0016722432812747068,19.98065672548401,32.05706078264518
9,0.001842816956485632,23.749755936231125,30.664876226375426
9,0.0020307896423553294,21.854248137961065,29.29829585410895
9,0.0022379360885427394,25.469965620975145,27.958042691417667
9,0.0024662120743304703,23.787364252969198,26.644788295844705
9,0.002717772874172606,22.5563704199068,25.359146715018497
9,0.0029949936067820387,20.986926756768142,24.10166962023586
9,0.0033004916598838646,20.640452978636645,22.8728424035954
9,0.003637151402358808,19.851760144803464,21.673081185105374
9,0.004008151417097093,18.42546958489622,20.50273074860574
9,0.004416994511682568,17.470292343200214,19.3620633942919
9,0.004867540790253865,16.461182538132874,18.251278639236705
9,0.005364044098791477,15.386902721750218,17.170503684815994
9,0.005911192187930082,14.442644395123864,16.11979459646828
9,0.00651415097249446,13.594510050519574,15.099138152852468
9,0.007178613305636679,12.896959877139835,14.108454289186021
9,0.007910852728077117,12.421003135498623,13.147599016640697
9,0.0087177826999242,12.342973525571765,12.216367702571127
9,0.009607021874312009,13.471436738923686,11.314498653655669
9,0.010586966029138566,12.583814496489993,10.441676995121416
9,0.011666867336050574,9.4347863981247,9.597538813449937
9,0.012856921715094902,7.550081998271082,8.781675430810356
9,0.014168365099798567,6.085245483843124,7.993637603807027
9,0.015613579521566553,4.864729438539939,7.232939497773128
9,0.017206210014996618,3.825358754001485,6.499062489941005
9,0.018961293447875924,2.941394937428612,5.791459063802785
9,0.020895400492211946,2.2064855677168964,5.109557074116422
9,0.023026792076721033,1.6304670549065747,4.452764386761421
9,0.0253755917979255,1.2427345996139962,3.8204734417421164
9,0.02796397591768401,1.108062839123356,3.2120649441543776
9,0.03081638274102205,1.3996329138383246,2.6269099591481044
9,0.03395974335110968,2.951763052252339,2.064370277632227
9,0.037423735879877934,2.3135860375674753,1.5237978309656732
9,0.04124106571497687,-0.3635363092977002,1.0045347312549744
9,0.04544777428865795,-1.7780538078585408,0.5059157411619424
9,0.050083579364019706,-2.7512187151207,0.027274390915655644
9,0.05519225003144003,-3.4769566527339606,-0.43204732725027206
9,0.06082201995573401,-4.02606535236842,-0.872687312065338
9,0.06702604277572308,-4.392856661461188,-1.2952526278407221
9,0.07386289395588429,-4.502901707481847,-1.7003130378300462
9,0.08139712382832602,-4.233076200997914,-2.088401592792785
9,0.08969986704665296,-3.33922293102259,-2.4600236279933334
9,0.09884951420589624,0.46459482644639394,-2.8156735412371177
9,0.10893245196962958,-3.354288659230413,-3.1558567222020173
9,0.12004387869220161,-5.236991283897979,-3.48111251110722
9,0.13228870323680647,-6.409794857345702,-3.792033494804441
9,0.14578253547561118,-7.158649060972294,-4.089276973241311
9,0.16065277782377413,-7.457392938193657,-4.373565914103579
9,0.17703982811310548,-7.404878889959072,-4.645678743930795
9,0.1950984051623391,-7.163934258740987,-4.906429342060385
9,0.2149990095594233,-6.780577995429347,-5.156640103978949
9,0.2369295334478522,-6.1260126812870865,-5.397111637642004
9,0.26109703451588046,-4.419258426343255,-5.6285925473901095
9,0.28772969093779666,-4.813433465728288,-5.851752069323421
9,0.31707895572488665,-7.499280077362016,-6.067157373913188
9,0.3494219308264567,-8.54755094206648,-6.275256445038855
9,0.385063983396064,-8.793193108980766,-6.476366775524749
9,0.42434162892450517,-8.761832308530046,-6.67066976240222
9,0.46762570846074836,-8.675154823054172,-6.8582106158328076
9,0.5153248899186396,-8.578710844178445,-7.038903725274913
9,0.5678895265270656,-8.465847299910557,-7.212543633853199
9,0.6258159088532511,-8.30071146810538,-7.378821924827584
9,0.689650950544788,-7.977178594925601,-7.537350295838948
9,0.7599973520309762,-7.02380615176105,-7.687689785695909
9,0.837519290936706,-5.016179167788891,-7.829385477635527
9,0.9229486929350941,-8.32471625557202,-7.962005075337863
9,1.0170921422453234,-8.850628449049928,-8.085178694802924
9,1.12083849702134,-8.957279661627052,-8.198636310791205
9,1.2351672815323365,-8.981332235878583,-8.302238867712061
9,1.3611579343700382,-8.986013152173687,-8.395999376828376
9,1.5,-8.985700443423429,-8.480091449912132
10,0.0001,71.36995101862082,88.28115729753411
10,0.0001102002906587192,69.37088235315252,86.34677292340193
10,0.00012144104061266207,67.36917938962853,84.4140870117821
10,0.00013382837973412683,63.4290468393865,82.4834365094491
10,0.00014747926345086223,60.77808974994764,80.55521871671225
10,0.00016252257698418858,60.27995188048358,78.62989932754208
10,0.00017910035222261646,58.14920237722512,76.70802038100652
10,0.0001973691087201132,56.23501297281197,74.79020757412609
10,0.00021750133148008824,54.32835764103733,72.87717620365173
10,0.00023968709947764182,51.749185813943356,70.9697348359183
10,0.00026413588029581474,48.183346016515486,69.06878569655133
10,0.00029107850781995444,50.4331621853285,67.1753207898347
10,0.0003207693616626528,44.28162130908339,65.29041297405193
10,0.00035348876889636157,42.34466700089533,63.4152016941118
10,0.00038954565076971864,40.288589105336314,61.55087381868104
10,0.0004292804393966292,37.77733182534415,59.698640971316905
10,0.00047306829195611276,35.8367226423175,57.859715697279825
10,0.0005213226327498746,33.97105426532627,56.03528948763848
10,0.0005744990565600491,32.00440687581727,54.22651578777712
10,0.0006330996301607743,29.86230529547055,52.43450045177417
10,0.0006976776325964496,27.933397952874202,50.66030070108431
10,0.0007688427789821585,26.54591982464359,48.904931820964826
10,0.0008472669771469127,24.55351033534741,47.169379103733846
10,0.0009336906714712427,22.637300921092745,45.45461146640797
10,0.0010289298338146565,22.26899070895965,43.761593074691305
10,0.001133883667538029,20.02286562186366,42.091290195779145
10,0.0012495430973586534,18.133417246082104,40.44467203565627
10,0.0013770001251951986,17.175264880635126,38.82270594734955
10,0.001517458140336036,15.317833969072424,37.22634859802762
10,0.0016722432812747068,14.608989044371242,35.656535150496225
10,0.001842816956485632,13.27725425890199,34.1141682665011
10,0.0020307896423553294,14.287537571157046,32.60010806538602
10,0.0022379360885427394,12.680748633233804,31.11516346019024
10,0.0024662120743304703,18.53246971042691,29.660084829628836
10,0.002717772874172606,16.787656569393334,28.23555783888368
10,0.0029949936067820387,15.4466230026854,26.84219828152373
10,0.0033004916598838646,13.68928509976611,25.48054791300661
10,0.003637151402358808,15.562592975628974,24.151071285643262
10,0.004008151417097093,18.987791723661857,22.854153577543748
10,0.004416994511682568,16.238950904371478,21.590099380788196
10,0.004867540790253865,23.435834389386358,20.35913240277311
10,0.005364044098791477,19.376037461866403,19.16139602914416
10,0.005911192187930082,24.242565059870458,17.996954681765256
10,0.00651415097249446,19.191765124622492,16.865795886817615
10,0.007178613305636679,16.719392204150353,15.767832962718018
10,0.007910852728077117,21.685852668005637,14.702908245013084
10,0.0087177826999242,14.637789510077212,13.670796767227813
10,0.009607021874312009,11.96436085102583,12.671210303257542
10,0.010586966029138566,10.090311618616113,11.703801666483024
10,0.011666867336050574,8.546833908632237,10.768169178896464
10,0.012856921715094902,7.223865728920416,9.863861264030959
10,0.014168365099798567,6.080117686908736,8.990381136651184
10,0.015613579521566553,5.099804276595137,8.147191524984208
10,0.017206210014996618,4.284864543037315,7.333719294986061
10,0.018961293447875924,3.655362215011138,6.549359834432089
10,0.020895400492211946,3.262854690959756,5.793481159672687
10,0.023026792076721033,3.2410593509393806,5.065427886955375
10,0.0253755917979255,4.0929726616257085,4.3645253153918
10,0.02796397591768401,5.591444120485704,3.690083753624185
10,0.03081638274102205,1.68190151864394,3.041402881385604
10,0.03395974335110968,-0.06630713423925272,2.417775560150824
10,0.037423735879877934,-1.2672738934574852,1.818490386743715
10,0.04124106571497687,-2.146707583586249,1.242832624272502
10,0.04544777428865795,-2.779043435341265,0.6900838965926557
10,0.050083579364019706,-3.1913950141964236,0.15952186978491234
10,0.05519225003144003,-3.3536112124540622,-0.3495783888564379
10,0.06082201995573401,-3.1136759700244383,-0.8379399349146492
10,0.06702604277572308,-1.8920754881196444,-1.306275927252516
10,0.07386289395588429,-0.5405175225092975,-1.7552791043285954
10,0.08139712382832602,-3.812285656543267,-2.185611181494112
10,0.08969986704665296,-5.226760426169513,-2.5978953615814646
10,0.09884951420589624,-6.189477666689484,-2.9927149689165145
10,0.10893245196962958,-6.854575920367928,-3.3706200669418678
10,0.12004387869220161,-7.156718453842174,-3.7321420830232483
10,0.13228870323680647,-7.047269919481764,-4.077814423582103
10,0.14578253547561118,-6.5598074872571175,-4.408195367457003
